id,name,city,category,discovery_source,rating,rating_count,multisport
1787,"Fit Klub Mami","Zábřeh","Posilovna",multisport,3.7,3,true
1942,"Plavecký areál Zábřeh","Zábřeh","Bazén",multisport,4.4,845,true
1875,"RC 24/7 Fitness","Zábřeh","Posilovna",multisport,4.9,51,true
2640,"Fitko Zásmuky","Zásmuky","Posilovna",multisport,4.6,24,true
1927,"Multifunkční sportovní hala se zázemím Újezd u Brna","Újezd u Brna","Posilovna",multisport,4.8,56,true
2630,"Tomáš Jurák - skupinové lekce a cvičení","Újezd u Brna","Posilovna",multisport,5,6,true
493,"Dr Fit.cz","Ústí nad Labem","Posilovna",osm,4.4,10,true
2715,"EvianYoga","Ústí nad Labem","Jóga",multisport,5,12,true
2282,"Fitness Factory Ústí nad Labem","Ústí nad Labem","Posilovna",multisport,4.8,100,true
262,"Gymit","Ústí nad Labem","Posilovna",osm,4.6,216,true
2403,"Kangoo Jumping Ústí nad Labem","Ústí nad Labem","Pilates",multisport,,,true
2144,"Lady fitness","Ústí nad Labem","Posilovna",multisport,4.7,104,true
2704,"Papa Joe´s gym","Ústí nad Labem","Posilovna",multisport,4.9,26,true
2040,"Plavecký areál Klíše","Ústí nad Labem","Bazén",multisport,4.3,1401,true
1898,"REGEN klub","Ústí nad Labem","Posilovna",multisport,4.1,33,true
2352,"SFC-Amazonky","Ústí nad Labem","Posilovna",multisport,4.7,86,true
2615,"SFC-SportFightClub","Ústí nad Labem","Posilovna",multisport,4.7,169,true
2330,"STŘEKOV ARÉNA","Ústí nad Labem","Posilovna",multisport,4.2,167,true
1857,"Athletic & Fitness club UNO","Ústí nad Orlicí","Posilovna",multisport,4,40,true
2613,"Gold Fit","Ústí nad Orlicí","Posilovna",multisport,5,5,true
344,"NessFit","Ústí nad Orlicí","Posilovna",osm,4.6,23,false
216,"Fit na vlně","Úvaly","Jóga",osm,4.9,81,true
1734,"Vladimír Křelina Fitness","Úvaly","Posilovna",multisport,4.9,31,true
1996,"Motivation Gym","Čelákovice","Posilovna",multisport,4.8,163,true
2181,"Sportovní centrum Černovice","Černovice","Posilovna",multisport,4.6,107,true
399,"ATA GYM","Černošice","Posilovna",osm,5,134,false
2606,"Fitness centrum David Klemeš","Červený Kostelec","Posilovna",multisport,4.9,220,true
2122,"B-Pole Studio","Česká Lípa","Posilovna",multisport,4.9,16,true
2636,"Března Fitness Club","Česká Lípa","Posilovna",multisport,4.8,59,true
2622,"Cardio Fitness Česká Lípa","Česká Lípa","Posilovna",multisport,4.6,229,true
469,"Fit ELITE","Česká Lípa","Posilovna",osm,4.9,72,true
2133,"Fitness Centrum Lípa","Česká Lípa","Posilovna",multisport,4.8,183,true
1959,"Sportareál – fitness a zimní stadion","Česká Lípa","Posilovna",multisport,4.3,12,true
1746,"Golden Fitness Česká Třebová","Česká Třebová","Posilovna",multisport,5,5,true
2797,"Royal Gym","Česká Třebová","Posilovna",multisport,4.7,94,true
2735,"Sportovní a relaxační centrum MaJa","Česká Třebová","Pilates",multisport,4,1,true
243,"14 fitness","České Budějovice","Posilovna",osm,4.4,187,true
473,"BODY BODY","České Budějovice","Posilovna",osm,4.7,47,false
2793,"Baby club Šikulka","České Budějovice","Posilovna",multisport,4.7,334,true
2421,"Basecamp by Status Fit","České Budějovice","Posilovna",multisport,,,true
2871,"BcrossGym","České Budějovice","Posilovna",multisport,4.8,464,true
2254,"Body Brí studio","České Budějovice","Posilovna",multisport,4.6,59,true
2046,"D&D Centrum Academy","České Budějovice","Posilovna",multisport,5,5,true
1921,"FITNESS POUZAR I.","České Budějovice","Posilovna",multisport,4.4,439,true
2759,"Fight Club","České Budějovice","Posilovna",multisport,4.7,51,true
144,"Fitness Club Start","České Budějovice","Posilovna",osm,4.8,127,true
2241,"Fitness Club Start 2","České Budějovice","Posilovna",multisport,4.7,50,true
2117,"GLADIATORS GYM","České Budějovice","Pilates",multisport,4.7,70,true
66,"Jóga na Zátiší","České Budějovice","Jóga",osm,5,35,true
2225,"KVALITA Fitness","České Budějovice","Posilovna",multisport,4.6,372,true
2311,"LIFT GYM","České Budějovice","Posilovna",multisport,4.9,29,true
2069,"LTC České Budějovice","České Budějovice","Posilovna",multisport,4.3,57,true
2512,"Ovaya - centrum vnitřního růstu","České Budějovice","Jóga",multisport,5,7,true
2376,"Plavecký stadion České Budějovice","České Budějovice","Bazén",multisport,4.3,1694,true
2406,"RAZE Gym České Budějovice","České Budějovice","Posilovna",multisport,,,true
2621,"Romana Beranová - Fit Studio","České Budějovice","Posilovna",multisport,4.9,9,true
638,"SPORTCENTRUM DELFÍN","České Budějovice","Posilovna",firmy.cz,4.5,131,true
2259,"Sportovní hala Hrdějovice","České Budějovice","Posilovna",multisport,4.5,89,true
2302,"Think Yoga","České Budějovice","Jóga",multisport,4.9,41,true
2476,"Váš-KA fitness","České Budějovice","Posilovna",multisport,5,9,true
89,"Zvonárna","České Budějovice","Posilovna",osm,4,23,false
1753,"NATFIT","Český Brod","Posilovna",multisport,4.6,31,true
1998,"TJ Slavoj Český Brod","Český Brod","Posilovna",multisport,4.8,5,true
218,"Donako Fitness","Český Krumlov","Posilovna",osm,5,16,true
834,"EMS ČK s.r.o.","Český Krumlov","Posilovna",firmy.cz,,,false
570,"Fitness park U Trojice","Český Krumlov","Posilovna",osm,4.6,131,false
171,"KrumLoveGym","Český Krumlov","Posilovna",osm,4.7,136,false
835,"MY FIT Český Krumlov","Český Krumlov","Posilovna",firmy.cz,4.6,130,true
536,"Squash & Fitness","Český Krumlov","Posilovna",osm,4.6,131,true
1889,"Activity4Fun","Český Těšín","Posilovna",multisport,4.4,365,true
2475,"F:Club","Český Těšín","Posilovna",multisport,4.3,38,true
126,"Pelican Club","Český Těšín","Posilovna",osm,,,false
2332,"ProActiv Fitness","Český Těšín","Posilovna",multisport,4.3,65,true
2078,"Space Gym","Čestlice","Posilovna",multisport,4.5,108,true
2441,"Fitness Centrum Čkyně","Čkyně","Posilovna",multisport,4.8,14,true
2559,"Herogym Čáslav","Čáslav","Posilovna",multisport,4.8,147,true
2120,"Cvičení se Šárkou Řepov u Mladé Boleslavi","Řepov","Jóga",multisport,5,17,true
2726,"Fit-pro Říčany","Říčany","Posilovna",multisport,4.4,76,true
424,"Ice Arena fitness","Říčany","Posilovna",osm,4.4,125,true
2739,"Individual.Fitness Říčany","Říčany","Posilovna",multisport,4.5,63,true
2382,"Na Fialce","Říčany","Posilovna",multisport,4.2,384,true
2049,"SKY Gym Říčany","Říčany","Posilovna",multisport,4.9,171,true
2429,"Studio Harmonie","Říčany","Posilovna",multisport,3.9,100,true
2521,"Feel Good","Šestajovice","Posilovna",multisport,4.8,24,true
2705,"Despite sportovně-relaxační centrum","Šlapanice","Posilovna",multisport,4.9,59,true
2324,"Aquacentrum Šternberk","Šternberk","Bazén",multisport,4.4,184,true
2883,"Fight Club Šternberk","Šternberk","Pilates",multisport,5,20,true
2875,"Fitness Club Šternberk","Šternberk","Posilovna",multisport,4.4,55,true
2191,"Fitness Sokolovna","Šternberk","Posilovna",multisport,4.6,36,true
401,"Bench","Štěpánov","Posilovna",osm,3.8,33,false
2349,"Gladiators Gym Štěpánovice","Štěpánovice","Posilovna",multisport,4.7,70,true
1971,"Enso Gym","Štětí","Posilovna",multisport,4.9,50,true
2338,"Labe aréna Štětí","Štětí","Posilovna",multisport,4.4,92,true
2003,"AQUACENTRUM ŠUMPERK","Šumperk","Bazén",multisport,4.1,286,true
723,"Aquatic","Šumperk","Bazén",firmy.cz,4.1,286,false
715,"BeFit Gym","Šumperk","Posilovna",firmy.cz,4.8,12,true
719,"Body Express, s.r.o.","Šumperk","Posilovna",firmy.cz,5,3,false
722,"Cvičírna Šumperk","Šumperk","CrossFit",firmy.cz,5,10,true
716,"EMS&EMS Šumperk","Šumperk","Posilovna",firmy.cz,5,1,false
717,"Fitness Kotelna","Šumperk","Posilovna",firmy.cz,4.4,136,true
718,"Fitness centrum Myší díra","Šumperk","Posilovna",firmy.cz,4.3,83,true
724,"GoFlex z.s.","Šumperk","Posilovna",firmy.cz,5,27,true
720,"H.E.A.T. centrum Šumperk","Šumperk","Posilovna",firmy.cz,5,10,true
721,"Infinity Fitness","Šumperk","Posilovna",firmy.cz,4.7,20,true
2501,"Jóga a terapie Vavřín","Šumperk","Posilovna",multisport,5,1,true
2495,"Sportcentrum WELLY","Šumperk","Posilovna",multisport,4.5,111,true
2247,"Sportovní hala Žabčice","Žabčice","Posilovna",multisport,4,46,true
2387,"B-Fitness centrum","Žatec","Posilovna",multisport,4.4,90,true
1985,"Fitcentrum Žatec – Aktiv sport","Žatec","Posilovna",multisport,5,14,true
141,"G-titán . Muay Thai Žatec . Box . MMA","Žatec","Bojové sporty",osm,5,21,false
2355,"GEMINI FITNESS","Žatec","Posilovna",multisport,4,56,true
1945,"Nuclear fitness Žatec","Žatec","Posilovna",multisport,4.9,16,true
2309,"Sportovní hala Ždírec nad Dobravou","Ždírec nad Doubravou","Posilovna",multisport,4.7,26,true
292,"Fitness Špičák","Železná Ruda","Posilovna",osm,4.6,1156,false
2413,"ORC Gym","Železný Brod","Posilovna",multisport,4.8,18,true
2703,"JumpPower","Želešice","Pilates",multisport,,,true
2160,"EB Fit","Židlochovice","Posilovna",multisport,4.8,152,true
2269,"Fitness BOBO","Židlochovice","Posilovna",multisport,4.7,83,true
1891,"JumpFit Brno - Tyršova","Židlochovice","Pilates",multisport,5,3,true
2146,"BFIT Žirovnice","Žirovnice","Posilovna",multisport,4.9,19,true
2717,"Active club","Žďár nad Sázavou","Posilovna",multisport,4.3,26,true
2405,"BEST FITNESS SAMAX","Žďár nad Sázavou","Posilovna",multisport,4.6,81,true
657,"Masáže a cvičení - Studio fit s Evíkem","Žďár nad Sázavou","Pilates",firmy.cz,5,22,false
2463,"Orlovna","Žďár nad Sázavou","Pilates",multisport,4,95,true
2262,"Top Figure Fitness Brodská","Žďár nad Sázavou","Posilovna",multisport,4.8,59,true
